method,h,t,y1,y2,y3
Explicit Euler,0.001,560,-inf,-nan,inf
Explicit Euler,0.001,561,-inf,-nan,inf
Explicit Euler,0.001,562,-inf,-nan,inf
Explicit Euler,0.001,563,-inf,-nan,inf
Explicit Euler,0.001,564,-inf,-nan,inf
Explicit Euler,0.001,565,-inf,-nan,inf
Explicit Euler,0.001,566,-inf,-nan,inf
Explicit Euler,0.001,567,-inf,-nan,inf
Explicit Euler,0.001,568,-inf,-nan,inf
Explicit Euler,0.001,569,-inf,-nan,inf
Explicit Euler,0.001,570,-inf,-nan,inf
Explicit Euler,0.001,571,-inf,-nan,inf
Explicit Euler,0.001,572,-inf,-nan,inf
Explicit Euler,0.001,573,-inf,-nan,inf
Explicit Euler,0.001,574,-inf,-nan,inf
Explicit Euler,0.001,575,-inf,-nan,inf
Explicit Euler,0.001,576,-inf,-nan,inf
Explicit Euler,0.001,577,-inf,-nan,inf
Explicit Euler,0.001,578,-inf,-nan,inf
Explicit Euler,0.001,579,-inf,-nan,inf
Explicit Euler,0.001,580,-inf,-nan,inf
Explicit Euler,0.001,581,-inf,-nan,inf
Explicit Euler,0.001,582,-inf,-nan,inf
Explicit Euler,0.001,583,-inf,-nan,inf
Explicit Euler,0.001,584,-inf,-nan,inf
Explicit Euler,0.001,585,-inf,-nan,inf
Explicit Euler,0.001,586,-inf,-nan,inf
Explicit Euler,0.001,587,-inf,-nan,inf
Explicit Euler,0.001,588,-inf,-nan,inf
Explicit Euler,0.001,589,-inf,-nan,inf
Explicit Euler,0.001,590,-inf,-nan,inf
Explicit Euler,0.001,591,-inf,-nan,inf
Explicit Euler,0.001,592,-inf,-nan,inf
Explicit Euler,0.001,593,-inf,-nan,inf
Explicit Euler,0.001,594,-inf,-nan,inf
Explicit Euler,0.001,595,-inf,-nan,inf
Explicit Euler,0.001,596,-inf,-nan,inf
Explicit Euler,0.001,597,-inf,-nan,inf
Explicit Euler,0.001,598,-inf,-nan,inf
Explicit Euler,0.001,599,-inf,-nan,inf
Explicit Euler,0.001,600,-inf,-nan,inf
Explicit Euler,0.001,601,-inf,-nan,inf
Explicit Euler,0.001,602,-inf,-nan,inf
Explicit Euler,0.001,603,-inf,-nan,inf
Explicit Euler,0.001,604,-inf,-nan,inf
Explicit Euler,0.001,605,-inf,-nan,inf
Explicit Euler,0.001,606,-inf,-nan,inf
Explicit Euler,0.001,607,-inf,-nan,inf
Explicit Euler,0.001,608,-inf,-nan,inf
Explicit Euler,0.001,609,-inf,-nan,inf
Explicit Euler,0.001,610,-inf,-nan,inf
Explicit Euler,0.001,611,-inf,-nan,inf
Explicit Euler,0.001,612,-inf,-nan,inf
Explicit Euler,0.001,613,-inf,-nan,inf
Explicit Euler,0.001,614,-inf,-nan,inf
Explicit Euler,0.001,615,-inf,-nan,inf
Explicit Euler,0.001,616,-inf,-nan,inf
Explicit Euler,0.001,617,-inf,-nan,inf
Explicit Euler,0.001,618,-inf,-nan,inf
Explicit Euler,0.001,619,-inf,-nan,inf
Explicit Euler,0.001,620,-inf,-nan,inf
Explicit Euler,0.001,621,-inf,-nan,inf
Explicit Euler,0.001,622,-inf,-nan,inf
Explicit Euler,0.001,623,-inf,-nan,inf
Explicit Euler,0.001,624,-inf,-nan,inf
Explicit Euler,0.001,625,-inf,-nan,inf
Explicit Euler,0.001,626,-inf,-nan,inf
Explicit Euler,0.001,627,-inf,-nan,inf
Explicit Euler,0.001,628,-inf,-nan,inf
Explicit Euler,0.001,629,-inf,-nan,inf
Explicit Euler,0.001,630,-inf,-nan,inf
Explicit Euler,0.001,631,-inf,-nan,inf
Explicit Euler,0.001,632,-inf,-nan,inf
Explicit Euler,0.001,633,-inf,-nan,inf
Explicit Euler,0.001,634,-inf,-nan,inf
Explicit Euler,0.001,635,-inf,-nan,inf
Explicit Euler,0.001,636,-inf,-nan,inf
Explicit Euler,0.001,637,-inf,-nan,inf
Explicit Euler,0.001,638,-inf,-nan,inf
Explicit Euler,0.001,639,-inf,-nan,inf
Explicit Euler,0.001,640,-inf,-nan,inf
Explicit Euler,0.001,641,-inf,-nan,inf
Explicit Euler,0.001,642,-inf,-nan,inf
Explicit Euler,0.001,643,-inf,-nan,inf
Explicit Euler,0.001,644,-inf,-nan,inf
Explicit Euler,0.001,645,-inf,-nan,inf
Explicit Euler,0.001,646,-inf,-nan,inf
Explicit Euler,0.001,647,-inf,-nan,inf
Explicit Euler,0.001,648,-inf,-nan,inf
Explicit Euler,0.001,649,-inf,-nan,inf
Explicit Euler,0.001,650,-inf,-nan,inf
Explicit Euler,0.001,651,-inf,-nan,inf
Explicit Euler,0.001,652,-inf,-nan,inf
Explicit Euler,0.001,653,-inf,-nan,inf
Explicit Euler,0.001,654,-inf,-nan,inf
Explicit Euler,0.001,655,-inf,-nan,inf
Explicit Euler,0.001,656,-inf,-nan,inf
Explicit Euler,0.001,657,-inf,-nan,inf
Explicit Euler,0.001,658,-inf,-nan,inf
Explicit Euler,0.001,659,-inf,-nan,inf
Explicit Euler,0.001,660,-inf,-nan,inf
Explicit Euler,0.001,661,-inf,-nan,inf
Explicit Euler,0.001,662,-inf,-nan,inf
Explicit Euler,0.001,663,-inf,-nan,inf
Explicit Euler,0.001,664,-inf,-nan,inf
Explicit Euler,0.001,665,-inf,-nan,inf
Explicit Euler,0.001,666,-inf,-nan,inf
Explicit Euler,0.001,667,-inf,-nan,inf
Explicit Euler,0.001,668,-inf,-nan,inf
Explicit Euler,0.001,669,-inf,-nan,inf
Explicit Euler,0.001,670,-inf,-nan,inf
Explicit Euler,0.001,671,-inf,-nan,inf
Explicit Euler,0.001,672,-inf,-nan,inf
Explicit Euler,0.001,673,-inf,-nan,inf
Explicit Euler,0.001,674,-inf,-nan,inf
Explicit Euler,0.001,675,-inf,-nan,inf
Explicit Euler,0.001,676,-inf,-nan,inf
Explicit Euler,0.001,677,-inf,-nan,inf
Explicit Euler,0.001,678,-inf,-nan,inf
Explicit Euler,0.001,679,-inf,-nan,inf
Explicit Euler,0.001,680,-inf,-nan,inf
Explicit Euler,0.001,681,-inf,-nan,inf
Explicit Euler,0.001,682,-inf,-nan,inf
Explicit Euler,0.001,683,-inf,-nan,inf
Explicit Euler,0.001,684,-inf,-nan,inf
Explicit Euler,0.001,685,-inf,-nan,inf
Explicit Euler,0.001,686,-inf,-nan,inf
Explicit Euler,0.001,687,-inf,-nan,inf
Explicit Euler,0.001,688,-inf,-nan,inf
Explicit Euler,0.001,689,-inf,-nan,inf
Explicit Euler,0.001,690,-inf,-nan,inf
Explicit Euler,0.001,691,-inf,-nan,inf
Explicit Euler,0.001,692,-inf,-nan,inf
Explicit Euler,0.001,693,-inf,-nan,inf
Explicit Euler,0.001,694,-inf,-nan,inf
Explicit Euler,0.001,695,-inf,-nan,inf
Explicit Euler,0.001,696,-inf,-nan,inf
Explicit Euler,0.001,697,-inf,-nan,inf
Explicit Euler,0.001,698,-inf,-nan,inf
Explicit Euler,0.001,699,-inf,-nan,inf
Explicit Euler,0.001,700,-inf,-nan,inf
Explicit Euler,0.001,701,-inf,-nan,inf
Explicit Euler,0.001,702,-inf,-nan,inf
Explicit Euler,0.001,703,-inf,-nan,inf
Explicit Euler,0.001,704,-inf,-nan,inf
Explicit Euler,0.001,705,-inf,-nan,inf
Explicit Euler,0.001,706,-inf,-nan,inf
Explicit Euler,0.001,707,-inf,-nan,inf
Explicit Euler,0.001,708,-inf,-nan,inf
Explicit Euler,0.001,709,-inf,-nan,inf
Explicit Euler,0.001,710,-inf,-nan,inf
Explicit Euler,0.001,711,-inf,-nan,inf
Explicit Euler,0.001,712,-inf,-nan,inf
Explicit Euler,0.001,713,-inf,-nan,inf
Explicit Euler,0.001,714,-inf,-nan,inf
Explicit Euler,0.001,715,-inf,-nan,inf
Explicit Euler,0.001,716,-inf,-nan,inf
Explicit Euler,0.001,717,-inf,-nan,inf
Explicit Euler,0.001,718,-inf,-nan,inf
Explicit Euler,0.001,719,-inf,-nan,inf
Explicit Euler,0.001,720,-inf,-nan,inf
Explicit Euler,0.001,721,-inf,-nan,inf
Explicit Euler,0.001,722,-inf,-nan,inf
Explicit Euler,0.001,723,-inf,-nan,inf
Explicit Euler,0.001,724,-inf,-nan,inf
Explicit Euler,0.001,725,-inf,-nan,inf
Explicit Euler,0.001,726,-inf,-nan,inf
Explicit Euler,0.001,727,-inf,-nan,inf
Explicit Euler,0.001,728,-inf,-nan,inf
Explicit Euler,0.001,729,-inf,-nan,inf
Explicit Euler,0.001,730,-inf,-nan,inf
Explicit Euler,0.001,731,-inf,-nan,inf
Explicit Euler,0.001,732,-inf,-nan,inf
Explicit Euler,0.001,733,-inf,-nan,inf
Explicit Euler,0.001,734,-inf,-nan,inf
Explicit Euler,0.001,735,-inf,-nan,inf
Explicit Euler,0.001,736,-inf,-nan,inf
Explicit Euler,0.001,737,-inf,-nan,inf
Explicit Euler,0.001,738,-inf,-nan,inf
Explicit Euler,0.001,739,-inf,-nan,inf
Explicit Euler,0.001,740,-inf,-nan,inf
Explicit Euler,0.001,741,-inf,-nan,inf
Explicit Euler,0.001,742,-inf,-nan,inf
Explicit Euler,0.001,743,-inf,-nan,inf
Explicit Euler,0.001,744,-inf,-nan,inf
Explicit Euler,0.001,745,-inf,-nan,inf
Explicit Euler,0.001,746,-inf,-nan,inf
Explicit Euler,0.001,747,-inf,-nan,inf
Explicit Euler,0.001,748,-inf,-nan,inf
Explicit Euler,0.001,749,-inf,-nan,inf
Explicit Euler,0.001,750,-inf,-nan,inf
Explicit Euler,0.001,751,-inf,-nan,inf
Explicit Euler,0.001,752,-inf,-nan,inf
Explicit Euler,0.001,753,-inf,-nan,inf
Explicit Euler,0.001,754,-inf,-nan,inf
Explicit Euler,0.001,755,-inf,-nan,inf
Explicit Euler,0.001,756,-inf,-nan,inf
Explicit Euler,0.001,757,-inf,-nan,inf
Explicit Euler,0.001,758,-inf,-nan,inf
Explicit Euler,0.001,759,-inf,-nan,inf
Explicit Euler,0.001,760,-inf,-nan,inf
Explicit Euler,0.001,761,-inf,-nan,inf
Explicit Euler,0.001,762,-inf,-nan,inf
Explicit Euler,0.001,763,-inf,-nan,inf
Explicit Euler,0.001,764,-inf,-nan,inf
Explicit Euler,0.001,765,-inf,-nan,inf
Explicit Euler,0.001,766,-inf,-nan,inf
Explicit Euler,0.001,767,-inf,-nan,inf
Explicit Euler,0.001,768,-inf,-nan,inf
Explicit Euler,0.001,769,-inf,-nan,inf
Explicit Euler,0.001,770,-inf,-nan,inf
Explicit Euler,0.001,771,-inf,-nan,inf
Explicit Euler,0.001,772,-inf,-nan,inf
Explicit Euler,0.001,773,-inf,-nan,inf
Explicit Euler,0.001,774,-inf,-nan,inf
Explicit Euler,0.001,775,-inf,-nan,inf
Explicit Euler,0.001,776,-inf,-nan,inf
Explicit Euler,0.001,777,-inf,-nan,inf
Explicit Euler,0.001,778,-inf,-nan,inf
Explicit Euler,0.001,779,-inf,-nan,inf
Explicit Euler,0.001,780,-inf,-nan,inf
Explicit Euler,0.001,781,-inf,-nan,inf
Explicit Euler,0.001,782,-inf,-nan,inf
Explicit Euler,0.001,783,-inf,-nan,inf
Explicit Euler,0.001,784,-inf,-nan,inf
Explicit Euler,0.001,785,-inf,-nan,inf
Explicit Euler,0.001,786,-inf,-nan,inf
Explicit Euler,0.001,787,-inf,-nan,inf
Explicit Euler,0.001,788,-inf,-nan,inf
Explicit Euler,0.001,789,-inf,-nan,inf
Explicit Euler,0.001,790,-inf,-nan,inf
Explicit Euler,0.001,791,-inf,-nan,inf
Explicit Euler,0.001,792,-inf,-nan,inf
Explicit Euler,0.001,793,-inf,-nan,inf
Explicit Euler,0.001,794,-inf,-nan,inf
Explicit Euler,0.001,795,-inf,-nan,inf
Explicit Euler,0.001,796,-inf,-nan,inf
Explicit Euler,0.001,797,-inf,-nan,inf
Explicit Euler,0.001,798,-inf,-nan,inf
Explicit Euler,0.001,799,-inf,-nan,inf
Explicit Euler,0.001,800,-inf,-nan,inf
Explicit Euler,0.001,801,-inf,-nan,inf
Explicit Euler,0.001,802,-inf,-nan,inf
Explicit Euler,0.001,803,-inf,-nan,inf
Explicit Euler,0.001,804,-inf,-nan,inf
Explicit Euler,0.001,805,-inf,-nan,inf
Explicit Euler,0.001,806,-inf,-nan,inf
Explicit Euler,0.001,807,-inf,-nan,inf
Explicit Euler,0.001,808,-inf,-nan,inf
Explicit Euler,0.001,809,-inf,-nan,inf
Explicit Euler,0.001,810,-inf,-nan,inf
Explicit Euler,0.001,811,-inf,-nan,inf
Explicit Euler,0.001,812,-inf,-nan,inf
Explicit Euler,0.001,813,-inf,-nan,inf
Explicit Euler,0.001,814,-inf,-nan,inf
Explicit Euler,0.001,815,-inf,-nan,inf
Explicit Euler,0.001,816,-inf,-nan,inf
Explicit Euler,0.001,817,-inf,-nan,inf
Explicit Euler,0.001,818,-inf,-nan,inf
Explicit Euler,0.001,819,-inf,-nan,inf
Explicit Euler,0.001,820,-inf,-nan,inf
Explicit Euler,0.001,821,-inf,-nan,inf
Explicit Euler,0.001,822,-inf,-nan,inf
Explicit Euler,0.001,823,-inf,-nan,inf
Explicit Euler,0.001,824,-inf,-nan,inf
Explicit Euler,0.001,825,-inf,-nan,inf
Explicit Euler,0.001,826,-inf,-nan,inf
Explicit Euler,0.001,827,-inf,-nan,inf
Explicit Euler,0.001,828,-inf,-nan,inf
Explicit Euler,0.001,829,-inf,-nan,inf
Explicit Euler,0.001,830,-inf,-nan,inf
Explicit Euler,0.001,831,-inf,-nan,inf
Explicit Euler,0.001,832,-inf,-nan,inf
Explicit Euler,0.001,833,-inf,-nan,inf
Explicit Euler,0.001,834,-inf,-nan,inf
Explicit Euler,0.001,835,-inf,-nan,inf
Explicit Euler,0.001,836,-inf,-nan,inf
Explicit Euler,0.001,837,-inf,-nan,inf
Explicit Euler,0.001,838,-inf,-nan,inf
Explicit Euler,0.001,839,-inf,-nan,inf
Explicit Euler,0.001,840,-inf,-nan,inf
Explicit Euler,0.001,841,-inf,-nan,inf
Explicit Euler,0.001,842,-inf,-nan,inf
Explicit Euler,0.001,843,-inf,-nan,inf
Explicit Euler,0.001,844,-inf,-nan,inf
Explicit Euler,0.001,845,-inf,-nan,inf
Explicit Euler,0.001,846,-inf,-nan,inf
Explicit Euler,0.001,847,-inf,-nan,inf
Explicit Euler,0.001,848,-inf,-nan,inf
Explicit Euler,0.001,849,-inf,-nan,inf
Explicit Euler,0.001,850,-inf,-nan,inf
Explicit Euler,0.001,851,-inf,-nan,inf
Explicit Euler,0.001,852,-inf,-nan,inf
Explicit Euler,0.001,853,-inf,-nan,inf
Explicit Euler,0.001,854,-inf,-nan,inf
Explicit Euler,0.001,855,-inf,-nan,inf
Explicit Euler,0.001,856,-inf,-nan,inf
Explicit Euler,0.001,857,-inf,-nan,inf
Explicit Euler,0.001,858,-inf,-nan,inf
Explicit Euler,0.001,859,-inf,-nan,inf
Explicit Euler,0.001,860,-inf,-nan,inf
Explicit Euler,0.001,861,-inf,-nan,inf
Explicit Euler,0.001,862,-inf,-nan,inf
Explicit Euler,0.001,863,-inf,-nan,inf
Explicit Euler,0.001,864,-inf,-nan,inf
Explicit Euler,0.001,865,-inf,-nan,inf
Explicit Euler,0.001,866,-inf,-nan,inf
Explicit Euler,0.001,867,-inf,-nan,inf
Explicit Euler,0.001,868,-inf,-nan,inf
Explicit Euler,0.001,869,-inf,-nan,inf
Explicit Euler,0.001,870,-inf,-nan,inf
Explicit Euler,0.001,871,-inf,-nan,inf
Explicit Euler,0.001,872,-inf,-nan,inf
Explicit Euler,0.001,873,-inf,-nan,inf
Explicit Euler,0.001,874,-inf,-nan,inf
Explicit Euler,0.001,875,-inf,-nan,inf
Explicit Euler,0.001,876,-inf,-nan,inf
Explicit Euler,0.001,877,-inf,-nan,inf
Explicit Euler,0.001,878,-inf,-nan,inf
Explicit Euler,0.001,879,-inf,-nan,inf
Explicit Euler,0.001,880,-inf,-nan,inf
Explicit Euler,0.001,881,-inf,-nan,inf
Explicit Euler,0.001,882,-inf,-nan,inf
Explicit Euler,0.001,883,-inf,-nan,inf
Explicit Euler,0.001,884,-inf,-nan,inf
Explicit Euler,0.001,885,-inf,-nan,inf
Explicit Euler,0.001,886,-inf,-nan,inf
Explicit Euler,0.001,887,-inf,-nan,inf
Explicit Euler,0.001,888,-inf,-nan,inf
Explicit Euler,0.001,889,-inf,-nan,inf
Explicit Euler,0.001,890,-inf,-nan,inf
Explicit Euler,0.001,891,-inf,-nan,inf
Explicit Euler,0.001,892,-inf,-nan,inf
Explicit Euler,0.001,893,-inf,-nan,inf
Explicit Euler,0.001,894,-inf,-nan,inf
Explicit Euler,0.001,895,-inf,-nan,inf
Explicit Euler,0.001,896,-inf,-nan,inf
Explicit Euler,0.001,897,-inf,-nan,inf
Explicit Euler,0.001,898,-inf,-nan,inf
Explicit Euler,0.001,899,-inf,-nan,inf
Explicit Euler,0.001,900,-inf,-nan,inf
Explicit Euler,0.001,901,-inf,-nan,inf
Explicit Euler,0.001,902,-inf,-nan,inf
Explicit Euler,0.001,903,-inf,-nan,inf
Explicit Euler,0.001,904,-inf,-nan,inf
Explicit Euler,0.001,905,-inf,-nan,inf
Explicit Euler,0.001,906,-inf,-nan,inf
Explicit Euler,0.001,907,-inf,-nan,inf
Explicit Euler,0.001,908,-inf,-nan,inf
Explicit Euler,0.001,909,-inf,-nan,inf
Explicit Euler,0.001,910,-inf,-nan,inf
Explicit Euler,0.001,911,-inf,-nan,inf
Explicit Euler,0.001,912,-inf,-nan,inf
Explicit Euler,0.001,913,-inf,-nan,inf
Explicit Euler,0.001,914,-inf,-nan,inf
Explicit Euler,0.001,915,-inf,-nan,inf
Explicit Euler,0.001,916,-inf,-nan,inf
Explicit Euler,0.001,917,-inf,-nan,inf
Explicit Euler,0.001,918,-inf,-nan,inf
Explicit Euler,0.001,919,-inf,-nan,inf
Explicit Euler,0.001,920,-inf,-nan,inf
Explicit Euler,0.001,921,-inf,-nan,inf
Explicit Euler,0.001,922,-inf,-nan,inf
Explicit Euler,0.001,923,-inf,-nan,inf
Explicit Euler,0.001,924,-inf,-nan,inf
Explicit Euler,0.001,925,-inf,-nan,inf
Explicit Euler,0.001,926,-inf,-nan,inf
Explicit Euler,0.001,927,-inf,-nan,inf
Explicit Euler,0.001,928,-inf,-nan,inf
Explicit Euler,0.001,929,-inf,-nan,inf
Explicit Euler,0.001,930,-inf,-nan,inf
Explicit Euler,0.001,931,-inf,-nan,inf
Explicit Euler,0.001,932,-inf,-nan,inf
Explicit Euler,0.001,933,-inf,-nan,inf
Explicit Euler,0.001,934,-inf,-nan,inf
Explicit Euler,0.001,935,-inf,-nan,inf
Explicit Euler,0.001,936,-inf,-nan,inf
Explicit Euler,0.001,937,-inf,-nan,inf
Explicit Euler,0.001,938,-inf,-nan,inf
Explicit Euler,0.001,939,-inf,-nan,inf
Explicit Euler,0.001,940,-inf,-nan,inf
Explicit Euler,0.001,941,-inf,-nan,inf
Explicit Euler,0.001,942,-inf,-nan,inf
Explicit Euler,0.001,943,-inf,-nan,inf
Explicit Euler,0.001,944,-inf,-nan,inf
Explicit Euler,0.001,945,-inf,-nan,inf
Explicit Euler,0.001,946,-inf,-nan,inf
Explicit Euler,0.001,947,-inf,-nan,inf
Explicit Euler,0.001,948,-inf,-nan,inf
Explicit Euler,0.001,949,-inf,-nan,inf
Explicit Euler,0.001,950,-inf,-nan,inf
Explicit Euler,0.001,951,-inf,-nan,inf
Explicit Euler,0.001,952,-inf,-nan,inf
Explicit Euler,0.001,953,-inf,-nan,inf
Explicit Euler,0.001,954,-inf,-nan,inf
Explicit Euler,0.001,955,-inf,-nan,inf
Explicit Euler,0.001,956,-inf,-nan,inf
Explicit Euler,0.001,957,-inf,-nan,inf
Explicit Euler,0.001,958,-inf,-nan,inf
Explicit Euler,0.001,959,-inf,-nan,inf
Explicit Euler,0.001,960,-inf,-nan,inf
Explicit Euler,0.001,961,-inf,-nan,inf
Explicit Euler,0.001,962,-inf,-nan,inf
Explicit Euler,0.001,963,-inf,-nan,inf
Explicit Euler,0.001,964,-inf,-nan,inf
Explicit Euler,0.001,965,-inf,-nan,inf
Explicit Euler,0.001,966,-inf,-nan,inf
Explicit Euler,0.001,967,-inf,-nan,inf
Explicit Euler,0.001,968,-inf,-nan,inf
Explicit Euler,0.001,969,-inf,-nan,inf
Explicit Euler,0.001,970,-inf,-nan,inf
Explicit Euler,0.001,971,-inf,-nan,inf
Explicit Euler,0.001,972,-inf,-nan,inf
Explicit Euler,0.001,973,-inf,-nan,inf
Explicit Euler,0.001,974,-inf,-nan,inf
Explicit Euler,0.001,975,-inf,-nan,inf
Explicit Euler,0.001,976,-inf,-nan,inf
Explicit Euler,0.001,977,-inf,-nan,inf
Explicit Euler,0.001,978,-inf,-nan,inf
Explicit Euler,0.001,979,-inf,-nan,inf
Explicit Euler,0.001,980,-inf,-nan,inf
Explicit Euler,0.001,981,-inf,-nan,inf
Explicit Euler,0.001,982,-inf,-nan,inf
Explicit Euler,0.001,983,-inf,-nan,inf
Explicit Euler,0.001,984,-inf,-nan,inf
Explicit Euler,0.001,985,-inf,-nan,inf
Explicit Euler,0.001,986,-inf,-nan,inf
Explicit Euler,0.001,987,-inf,-nan,inf
Explicit Euler,0.001,988,-inf,-nan,inf
Explicit Euler,0.001,989,-inf,-nan,inf
Explicit Euler,0.001,990,-inf,-nan,inf
Explicit Euler,0.001,991,-inf,-nan,inf
Explicit Euler,0.001,992,-inf,-nan,inf
Explicit Euler,0.001,993,-inf,-nan,inf
Explicit Euler,0.001,994,-inf,-nan,inf
Explicit Euler,0.001,995,-inf,-nan,inf
Explicit Euler,0.001,996,-inf,-nan,inf
Explicit Euler,0.001,997,-inf,-nan,inf
Explicit Euler,0.001,998,-inf,-nan,inf
Explicit Euler,0.001,999,-inf,-nan,inf
Explicit Euler,0.001,1000,-inf,-nan,inf
Explicit Euler,0.001,1001,-inf,-nan,inf
Explicit Euler,0.001,1002,-inf,-nan,inf
Explicit Euler,0.001,1003,-inf,-nan,inf
Explicit Euler,0.001,1004,-inf,-nan,inf
Explicit Euler,0.001,1005,-inf,-nan,inf
Explicit Euler,0.001,1006,-inf,-nan,inf
Explicit Euler,0.001,1007,-inf,-nan,inf
Explicit Euler,0.001,1008,-inf,-nan,inf
Explicit Euler,0.001,1009,-inf,-nan,inf
Explicit Euler,0.001,1010,-inf,-nan,inf
Explicit Euler,0.001,1011,-inf,-nan,inf
Explicit Euler,0.001,1012,-inf,-nan,inf
Explicit Euler,0.001,1013,-inf,-nan,inf
Explicit Euler,0.001,1014,-inf,-nan,inf
Explicit Euler,0.001,1015,-inf,-nan,inf
Explicit Euler,0.001,1016,-inf,-nan,inf
Explicit Euler,0.001,1017,-inf,-nan,inf
Explicit Euler,0.001,1018,-inf,-nan,inf
Explicit Euler,0.001,1019,-inf,-nan,inf
Explicit Euler,0.001,1020,-inf,-nan,inf
Explicit Euler,0.001,1021,-inf,-nan,inf
Explicit Euler,0.001,1022,-inf,-nan,inf
Explicit Euler,0.001,1023,-inf,-nan,inf
Explicit Euler,0.001,1024,-inf,-nan,inf
Explicit Euler,0.001,1025,-inf,-nan,inf
Explicit Euler,0.001,1026,-inf,-nan,inf
Explicit Euler,0.001,1027,-inf,-nan,inf
Explicit Euler,0.001,1028,-inf,-nan,inf
Explicit Euler,0.001,1029,-inf,-nan,inf
Explicit Euler,0.001,1030,-inf,-nan,inf
Explicit Euler,0.001,1031,-inf,-nan,inf
Explicit Euler,0.001,1032,-inf,-nan,inf
Explicit Euler,0.001,1033,-inf,-nan,inf
Explicit Euler,0.001,1034,-inf,-nan,inf
Explicit Euler,0.001,1035,-inf,-nan,inf
Explicit Euler,0.001,1036,-inf,-nan,inf
Explicit Euler,0.001,1037,-inf,-nan,inf
Explicit Euler,0.001,1038,-inf,-nan,inf
Explicit Euler,0.001,1039,-inf,-nan,inf
Explicit Euler,0.001,1040,-inf,-nan,inf
Explicit Euler,0.001,1041,-inf,-nan,inf
Explicit Euler,0.001,1042,-inf,-nan,inf
Explicit Euler,0.001,1043,-inf,-nan,inf
Explicit Euler,0.001,1044,-inf,-nan,inf
Explicit Euler,0.001,1045,-inf,-nan,inf
Explicit Euler,0.001,1046,-inf,-nan,inf
Explicit Euler,0.001,1047,-inf,-nan,inf
Explicit Euler,0.001,1048,-inf,-nan,inf
Explicit Euler,0.001,1049,-inf,-nan,inf
Explicit Euler,0.001,1050,-inf,-nan,inf
Explicit Euler,0.001,1051,-inf,-nan,inf
Explicit Euler,0.001,1052,-inf,-nan,inf
Explicit Euler,0.001,1053,-inf,-nan,inf
Explicit Euler,0.001,1054,-inf,-nan,inf
Explicit Euler,0.001,1055,-inf,-nan,inf
Explicit Euler,0.001,1056,-inf,-nan,inf
Explicit Euler,0.001,1057,-inf,-nan,inf
Explicit Euler,0.001,1058,-inf,-nan,inf
Explicit Euler,0.001,1059,-inf,-nan,inf
Explicit Euler,0.001,1060,-inf,-nan,inf
Explicit Euler,0.001,1061,-inf,-nan,inf
Explicit Euler,0.001,1062,-inf,-nan,inf
Explicit Euler,0.001,1063,-inf,-nan,inf
Explicit Euler,0.001,1064,-inf,-nan,inf
Explicit Euler,0.001,1065,-inf,-nan,inf
Explicit Euler,0.001,1066,-inf,-nan,inf
Explicit Euler,0.001,1067,-inf,-nan,inf
Explicit Euler,0.001,1068,-inf,-nan,inf
Explicit Euler,0.001,1069,-inf,-nan,inf
Explicit Euler,0.001,1070,-inf,-nan,inf
Explicit Euler,0.001,1071,-inf,-nan,inf
Explicit Euler,0.001,1072,-inf,-nan,inf
Explicit Euler,0.001,1073,-inf,-nan,inf
Explicit Euler,0.001,1074,-inf,-nan,inf
Explicit Euler,0.001,1075,-inf,-nan,inf
Explicit Euler,0.001,1076,-inf,-nan,inf
Explicit Euler,0.001,1077,-inf,-nan,inf
Explicit Euler,0.001,1078,-inf,-nan,inf
Explicit Euler,0.001,1079,-inf,-nan,inf
Explicit Euler,0.001,1080,-inf,-nan,inf
Explicit Euler,0.001,1081,-inf,-nan,inf
Explicit Euler,0.001,1082,-inf,-nan,inf
Explicit Euler,0.001,1083,-inf,-nan,inf
Explicit Euler,0.001,1084,-inf,-nan,inf
Explicit Euler,0.001,1085,-inf,-nan,inf
Explicit Euler,0.001,1086,-inf,-nan,inf
Explicit Euler,0.001,1087,-inf,-nan,inf
Explicit Euler,0.001,1088,-inf,-nan,inf
Explicit Euler,0.001,1089,-inf,-nan,inf
Explicit Euler,0.001,1090,-inf,-nan,inf
Explicit Euler,0.001,1091,-inf,-nan,inf
Explicit Euler,0.001,1092,-inf,-nan,inf
Explicit Euler,0.001,1093,-inf,-nan,inf
Explicit Euler,0.001,1094,-inf,-nan,inf
Explicit Euler,0.001,1095,-inf,-nan,inf
Explicit Euler,0.001,1096,-inf,-nan,inf
Explicit Euler,0.001,1097,-inf,-nan,inf
Explicit Euler,0.001,1098,-inf,-nan,inf
Explicit Euler,0.001,1099,-inf,-nan,inf
Explicit Euler,0.001,1100,-inf,-nan,inf
Explicit Euler,0.001,1101,-inf,-nan,inf
Explicit Euler,0.001,1102,-inf,-nan,inf
Explicit Euler,0.001,1103,-inf,-nan,inf
Explicit Euler,0.001,1104,-inf,-nan,inf
Explicit Euler,0.001,1105,-inf,-nan,inf
Explicit Euler,0.001,1106,-inf,-nan,inf
Explicit Euler,0.001,1107,-inf,-nan,inf
Explicit Euler,0.001,1108,-inf,-nan,inf
Explicit Euler,0.001,1109,-inf,-nan,inf
Explicit Euler,0.001,1110,-inf,-nan,inf
Explicit Euler,0.001,1111,-inf,-nan,inf
Explicit Euler,0.001,1112,-inf,-nan,inf
Explicit Euler,0.001,1113,-inf,-nan,inf
